"ID","Name","RA","DEC","Type","Redshift","Host Name","Host Redshift","Source Group","Associated Group/s","Disc. Internal Name","TNS AT","Public","End Prop. Period","Discovery Mag","Discovery Mag Filter","Discovery Date (UT)","Sender"
"15136","AT 2016gnk","02:13:00.61","-28:59:02.94","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eko","1","1","","20.56","r-Sloan","2016-09-21 12:30:14","PS1_Bot1"
"15137","AT 2016gnl","23:56:11.78","-27:00:16.78","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekj","1","1","","20.77","r-Sloan","2016-09-21 09:08:38","PS1_Bot1"
"15138","AT 2016gnm","04:52:38.36","-23:53:31.40","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekp","1","1","","19.83","r-Sloan","2016-09-21 13:43:40","PS1_Bot1"
"15139","AT 2016gnn","02:27:41.36","-27:47:00.96","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekk","1","1","","19.73","r-Sloan","2016-09-21 12:34:33","PS1_Bot1"
"15140","AT 2016gno","23:33:24.90","+20:13:45.36","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekr","1","1","","20.93","r-Sloan","2016-09-21 11:13:55","PS1_Bot1"
"15141","AT 2016gnp","23:32:22.29","+15:36:55.59","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekq","1","1","","19.99","r-Sloan","2016-09-21 11:24:00","PS1_Bot1"
"15154","AT 2016goc","00:57:11.29","-26:47:00.11","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ela","1","1","","20.44","r-Sloan","2016-09-21 10:03:21","PS1_Bot1"
"15155","AT 2016god","04:48:13.08","-24:42:28.75","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elc","1","1","","19.97","r-Sloan","2016-09-21 13:43:40","PS1_Bot1"
"15156","AT 2016goe","23:56:05.96","-27:01:14.31","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elb","1","1","","20.15","r-Sloan","2016-09-21 09:23:02","PS1_Bot1"
"15157","AT 2016gof","04:55:05.69","-28:40:31.35","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eky","1","1","","20.53","r-Sloan","2016-09-21 13:45:07","PS1_Bot1"
"15158","AT 2016gog","08:15:11.38","+14:54:48.28","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjs","1","1","","18.09","G-Gaia","2016-09-22 03:33:07","Gaia_Bot1"
"15159","AT 2016goh","19:46:42.70","-06:56:20.94","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjt","1","1","","17.5","G-Gaia","2016-09-22 05:05:16","Gaia_Bot1"
"15160","AT 2016goi","17:37:40.08","+31:49:31.08","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bju","1","1","","18.57","G-Gaia","2016-09-22 23:51:21","Gaia_Bot1"
"15161","SN 2016goj","22:33:13.73","-40:38:35.84","SN II","0.039","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjv","1","1","","17.69","G-Gaia","2016-09-22 04:17:45","Gaia_Bot1"
"15162","SN 2016gok","14:32:41.46","+52:04:50.84","SN Ia","0.086","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjx","1","1","","18.82","G-Gaia","2016-09-23 18:27:21","Gaia_Bot1"
"15163","AT 2016gol","18:00:39.75","+31:45:46.84","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjy","1","1","","18.59","G-Gaia","2016-09-23 17:48:28","Gaia_Bot1"
"15164","SN 2016gom","03:18:13.24","-50:53:05.32","SN Ia","0.062","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjz","1","1","","18.56","G-Gaia","2016-09-23 21:28:48","Gaia_Bot1"
"15167","SN 2016gop","21:00:02.40","+16:16:08.17","SN II","0.02","","","iPTF","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","iPTF16gop","1","1","","","","2016-09-26 04:23:31","iPTF_Bot1"
"15172","SN 2016gou","18:08:06.50","+25:24:31.32","SN Ia","0.016","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16cxr","1","1","","17.64","orange-ATLAS","2016-09-22 05:58:33","ATLAS_Bot1"
"15179","AT 2016gpb","00:18:48.21","+12:01:48.35","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16enj","1","1","","18.92","w-PS1","2016-10-06 11:00:57","PS1_Bot1"
"15180","AT 2016gpc","18:24:25.17","+23:10:30.94","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bka","1","1","","18.16","G-Gaia","2016-09-23 05:39:50","Gaia_Bot1"
"15181","AT 2016gpd","21:32:52.76","-28:54:37.91","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkb","1","1","","18.54","G-Gaia","2016-09-23 16:36:28","Gaia_Bot1"
"15184","AT 2016gpg","23:22:17.68","+50:09:20.90","","","UGC12558","","ISSP","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, ISSP, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","","1","1","","18.5","Clear-","2016-09-25 22:19:12","Ciabattari"
"15195","AT 2016gpr","17:14:42.13","+45:41:14.82","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkd","1","1","","18.17","G-Gaia","2016-09-25 00:04:19","Gaia_Bot1"
"15196","AT 2016gps","08:13:23.98","+04:10:08.04","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bke","1","1","","18.76","G-Gaia","2016-09-24 03:43:12","Gaia_Bot1"
"15205","SN 2016gqb","05:07:39.67","-19:32:57.20","SN Ia","0.03","2MASX J05073951-1932539","0.030434","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ASASSN-16kv","1","1","","17.1","V-Johnson","2016-09-27 05:31:12","Holoien"
"15206","SN 2016gqc","05:08:05.22","-41:41:13.70","SN Ia","0.048","2MASX J05080487-4141151","0.04453","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ASASSN-16kw","1","1","","17","V-Johnson","2016-09-27 08:09:36","Holoien"
"15207","AT 2016gqd","02:24:47.88","-04:46:50.09","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eld","1","1","","18.14","w-PS1","2016-09-25 12:18:43","PS1_Bot1"
"15213","AT 2016gqj","00:42:17.27","+41:09:44.48","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eoz","1","1","","18.37","i-Sloan","2016-10-13 08:26:52","PS1_Bot1"
"15220","AT 2016gqq","00:23:45.82","-04:05:55.73","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eme","1","1","","20.36","w-PS1","2016-09-26 09:37:26","PS1_Bot1"
"15222","AT 2016gqs","23:58:35.36","+25:35:50.50","","","GALEXASC J235835.48+253550.9","","TNTS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, TNTS, XOSS, XTSS","","1","1","","19.8","Clear-","2016-09-27 14:52:48","Li"
"15223","AT 2016gqt","23:26:00.96","+25:47:07.40","","","KUG 2323+255 NED02","","TNTS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, TNTS, XOSS, XTSS","","1","1","","19.7","Clear-","2016-09-27 14:52:48","Li"
"15224","AT 2016gqu","02:51:00.29","+39:56:08.00","","","2MASX J02510026+3956039","","TNTS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, TNTS, XOSS, XTSS","","1","1","","19.9","Clear-","2016-09-27 19:12:00","Li"
"15225","SN 2016gqv","04:02:48.53","+01:58:15.60","SN Ic-pec","0.012","UGC 02936","","POSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, POSS, SkyMapper, XOSS, XTSS","","1","1","","19.5","Clear-","2016-09-28 12:26:55","Puckett"
"15226","AT 2016gqw","09:21:58.78","+50:57:19.20","","","NGC2841","","","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","","1","1","","18.3","Clear-","2016-09-28 02:45:35","Dimai"
"15227","AT 2016gqx","20:44:32.04","-25:53:27.80","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elp","1","1","","19.54","w-PS1","2016-09-27 05:49:55","PS1_Bot1"
"15228","AT 2016gqy","20:17:52.58","-19:45:11.68","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elo","1","1","","20.43","w-PS1","2016-09-27 06:38:52","PS1_Bot1"
"15229","AT 2016gqz","20:59:32.02","-18:41:57.95","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elr","1","1","","20.32","w-PS1","2016-09-27 06:48:57","PS1_Bot1"
"15230","SN 2016gra","02:15:54.46","+04:11:41.20","SN II","0.032","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elt","1","1","","20.09","w-PS1","2016-09-27 10:59:31","PS1_Bot1"
"15231","AT 2016grb","02:15:47.51","+02:34:07.38","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16els","1","1","","20.9","w-PS1","2016-09-27 10:59:31","PS1_Bot1"
"15232","AT 2016grc","02:41:32.29","+06:04:11.41","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elv","1","1","","20.97","w-PS1","2016-09-27 11:03:50","PS1_Bot1"
"15233","AT 2016grd","02:22:03.88","+01:59:30.66","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elu","1","1","","20.94","w-PS1","2016-09-27 11:11:02","PS1_Bot1"
"15234","AT 2016gre","02:02:33.16","-07:14:48.40","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elg","1","1","","20.98","w-PS1","2016-09-25 12:15:50","PS1_Bot1"
"15235","AT 2016grf","02:36:13.09","-02:26:43.97","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elj","1","1","","21.16","w-PS1","2016-09-25 12:33:07","PS1_Bot1"
"15236","AT 2016grg","02:24:12.23","+00:29:58.23","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eli","1","1","","20.91","w-PS1","2016-09-25 12:23:02","PS1_Bot1"
"15237","SN 2016grh","21:25:40.67","-02:13:29.41","SN Ia","0.096","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ell","1","1","","19.23","w-PS1","2016-09-26 07:12:00","PS1_Bot1"
"15238","AT 2016gri","20:01:36.96","-30:29:48.95","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eln","1","1","","20.03","w-PS1","2016-09-27 05:41:16","PS1_Bot1"
"15239","SN 2016grj","21:38:24.61","-04:45:46.76","SN Ia","0.119","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elm","1","1","","19.54","w-PS1","2016-09-26 07:13:26","PS1_Bot1"
"15240","SN 2016grk","21:19:41.31","+21:57:56.30","SN II","0.018","UGC 11722","","POSS","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, POSS, SkyMapper, XOSS, XTSS","","1","1","","18.7","Clear-","2016-09-30 05:29:57","Puckett"
"15242","AT 2016grm","23:00:21.29","+25:23:59.53","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16epy","1","1","","19.25","i-Sloan","2016-10-07 06:25:55","PS1_Bot1"
"15245","SN 2016grp","01:39:06.65","-29:54:37.30","SN II","0.02","NGC 642","","","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","","1","1","","17.5","Clear-","2016-09-21 22:29:16","Monard"
"15255","SN 2016grz","01:55:32.95","+33:49:22.70","SN Ia","0.087","SDSS J015533.01+334921.3","","TNTS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, TNTS, XOSS, XTSS","","1","1","","19.1","Clear-","2016-09-28 19:12:00","Li"
"15256","AT 2016gsa","02:15:56.01","+33:48:43.10","","","KUG 0212+3358","0.032","TNTS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, TNTS, XOSS, XTSS","","1","1","","18.1","Clear-","2016-09-28 19:26:24","Li"
"15257","SN 2016gsb","06:04:28.14","-20:20:24.94","SN Ia","0.0097","ESO 555- G 029 ","0.00965","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ASASSN-16kz","1","1","","15.9","V-Johnson","2016-09-29 06:43:12","Stanek"
"15258","AT 2016gsc","02:25:42.82","+02:18:58.53","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elw","1","1","","21.75","w-PS1","2016-09-27 11:29:45","PS1_Bot1"
"15259","SN 2016gsd","02:40:34.44","+19:16:59.90","SN II","0.06","","","","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","","1","1","","17.7","Clear-","2016-09-29 17:36:40","Itagaki"
"15260","SN 2016gse","02:45:11.13","-09:07:13.25","SN Ia","0.043","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16czq","1","1","","17.66","cyan-ATLAS","2016-09-28 13:14:52","ATLAS_Bot1"
"15261","AT 2016gsf","00:19:27.21","-10:10:13.80","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16dan","1","1","","18.41","cyan-ATLAS","2016-09-28 10:59:31","ATLAS_Bot1"
"15262","AT 2016gsg","16:28:52.66","+05:00:58.95","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16czp","1","1","","15.06","cyan-ATLAS","2016-09-07 05:57:07","ATLAS_Bot1"
"15263","AT 2016gsh","03:51:55.36","-18:59:46.80","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16dap","1","1","","18.34","cyan-ATLAS","2016-09-28 14:22:33","ATLAS_Bot1"
"15264","AT 2016gsi","19:42:40.93","-26:05:48.36","Varstar","0","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16czo","1","1","","16.76","cyan-ATLAS","2016-09-28 06:53:16","ATLAS_Bot1"
"15265","AT 2016gsj","18:41:21.94","+45:29:35.00","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16dad","1","1","","18.19","cyan-ATLAS","2016-09-29 06:25:55","ATLAS_Bot1"
"15266","SN 2016gsk","20:41:09.96","-05:05:58.25","SN Ic","0.021","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16czw","1","1","","17.71","cyan-ATLAS","2016-09-27 07:53:45","ATLAS_Bot1"
"15267","AT 2016gsl","20:28:04.28","+10:32:33.48","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16czm","1","1","","17.25","cyan-ATLAS","2016-09-27 07:37:55","ATLAS_Bot1"
"15268","AT 2016gsm","20:56:33.62","-06:32:19.86","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16czy","1","1","","18.03","cyan-ATLAS","2016-09-28 07:53:45","ATLAS_Bot1"
"15269","SN 2016gsn","02:29:17.48","+18:05:16.33","SN Ia","0.018","2MASXi J0229172+180515","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ASASSN-16la","1","1","","16.3","V-Johnson","2016-09-29 11:02:24","Stanek"
"15286","AT 2016gsu","01:08:24.59","+21:09:05.75","","","SDSS J010824.54+210906.3","","PTSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, PTSS, SkyMapper, XOSS, XTSS","PTSS-16pur","1","1","","18.6","r-Sloan","2016-10-04 16:32:06","Li"
"15292","AT 2016gta","01:17:15.37","+06:57:52.67","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16djf","1","1","","18.05","orange-ATLAS","2016-10-09 10:32:09","ATLAS_Bot1"
"15294","SN 2016gtc","05:14:53.39","+06:15:16.90","SN II","0.03","PGC16977","","ISSP","ATS, CSP, DAO_OTS, DES, iPTF, ISSP, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","","1","1","","18.7","Clear-","2016-09-28 01:55:12","Ciabattari"
"15295","AT 2016gtd","02:35:30.32","-05:32:06.13","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ely","1","1","","20.1","w-PS1","2016-09-25 12:24:28","PS1_Bot1"
"15296","AT 2016gte","02:24:26.23","-03:02:51.96","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16elx","1","1","","21.12","w-PS1","2016-09-25 12:24:28","PS1_Bot1"
"15303","AT 2016gtl","00:21:58.90","+23:08:59.10","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eqd","1","1","","18.81","i-Sloan","2016-10-09 07:13:26","PS1_Bot1"
"15308","SN 2016gtq","22:40:37.82","-01:38:28.28","SN Ia","0.059","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16dbc","1","1","","18.48","cyan-ATLAS","2016-09-27 09:20:09","ATLAS_Bot1"
"15309","SN 2016gtr","19:29:00.50","-51:58:16.07","SN Ia","0.014","GALEXASC J192901.47-515813.5","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ASASSN-16lc","1","1","","16","V-Johnson","2016-09-30 02:09:36","Stanek"
"15320","AT 2016guc","00:27:30.31","+30:59:35.88","","","CGCG500-22","","SNHunt","ATS, CRTS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, SNHunt, XOSS, XTSS","","1","1","","18.5","V-crts-CRTS","2016-10-01 08:23:47","Drake"
"15321","AT 2016gud","23:13:41.89","+24:54:08.40","","","NGC 7527","0.0266","TNTS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, TNTS, XOSS, XTSS","","1","1","","17.4","Clear-","2016-09-30 12:14:24","Li"
"15328","AT 2016guk","19:43:11.32","+10:44:17.52","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkf","1","1","","18.94","G-Gaia","2016-09-24 23:22:33","Gaia_Bot1"
"15329","AT 2016gul","09:48:54.76","+28:53:47.08","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bkg","1","1","","18.64","G-Gaia","2016-09-25 09:10:04","Gaia_Bot1"
