"ID","Name","RA","DEC","Type","Redshift","Host Name","Host Redshift","Source Group","Associated Group/s","Disc. Internal Name","TNS AT","Public","End Prop. Period","Discovery Mag","Discovery Mag Filter","Discovery Date (UT)","Sender"
"16544","AT 2016iov","13:39:40.01","+05:26:02.62","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byn","1","1","","18.86","G-Gaia","2016-11-26 02:19:40","Gaia_Bot1"
"16545","AT 2016iow","04:20:31.37","-38:57:23.33","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byo","1","1","","20.54","G-Gaia","2016-11-02 14:48:28","Gaia_Bot1"
"16546","AT 2016iox","17:06:05.87","+39:43:26.76","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byp","1","1","","18.94","G-Gaia","2016-11-25 05:36:57","Gaia_Bot1"
"16547","AT 2016ioy","08:32:34.07","-50:48:38.95","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byq","1","1","","18.67","G-Gaia","2016-11-27 08:05:16","Gaia_Bot1"
"16548","AT 2016ioz","17:10:47.64","+47:04:10.70","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byr","1","1","","18.57","G-Gaia","2016-11-27 11:35:31","Gaia_Bot1"
"16549","AT 2016ipa","20:18:07.34","+50:52:09.88","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bys","1","1","","18.93","G-Gaia","2016-11-27 05:08:09","Gaia_Bot1"
"16550","SN 2016ipb","11:54:52.92","-28:37:27.73","SN Ia","0.088","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byv","1","1","","18.25","G-Gaia","2016-11-27 15:04:19","Gaia_Bot1"
"16551","AT 2016ipc","09:58:53.68","-47:43:02.28","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byw","1","1","","18.95","G-Gaia","2016-11-27 19:50:52","Gaia_Bot1"
"16552","AT 2016ipd","01:53:34.36","+31:17:43.65","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dyn","1","1","","17.97","cyan-ATLAS","2016-11-21 08:52:48","ATLAS_Bot1"
"16553","AT 2016ipe","01:07:27.88","+16:59:23.18","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dyu","1","1","","18.35","cyan-ATLAS","2016-11-29 08:11:02","ATLAS_Bot1"
"16554","SN 2016ipf","08:07:13.15","+05:40:59.69","SN Ia","0.021","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dyo","1","1","","17.55","cyan-ATLAS","2016-11-28 14:49:55","ATLAS_Bot1"
"16555","AT 2016ipg","21:22:05.50","+23:12:50.40","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dyr","1","1","","18.18","cyan-ATLAS","2016-11-29 05:16:48","ATLAS_Bot1"
"16556","AT 2016iph","10:05:39.66","-45:05:35.84","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byx","1","1","","17.36","G-Gaia","2016-11-27 09:34:33","Gaia_Bot1"
"16557","SN 2016ipi","05:48:27.02","-23:19:25.39","SN Ia","","2MASX J05482726-2319189","0.046072","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16nv","1","1","","17.4","V-Johnson","2016-11-27 07:12:00","Holoien"
"16558","AT 2016ipj","07:14:57.99","+22:56:17.96","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dyw","1","1","","17.4","cyan-ATLAS","2016-11-29 12:33:07","ATLAS_Bot1"
"16559","SN 2014es","09:20:46.91","-08:03:34.00","SN IIn","0.0196","MCG -1-24-12 ","0.019644","","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, TNTS, XOSS, XTSS","","1","1","","16","Clear-","2014-11-20 10:48:00","Wang"
"16560","AT 2016ipk","22:48:55.94","-10:20:48.62","","","","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16oa","1","1","","16.1","V-Johnson","2016-11-29 01:26:24","Stanek"
"16568","SN 2016ips","05:32:09.38","-02:04:23.88","SN Ia","0.025","SDSS J053208.29-020407.9","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16oj","1","1","","17","V-Johnson","2016-12-05 03:21:36","Stanek"
"16575","AT 2016ipz","22:18:01.75","+47:35:15.83","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byy","1","1","","17.38","G-Gaia","2016-11-28 04:52:19","Gaia_Bot1"
"16576","AT 2016iqa","22:34:35.89","+45:51:48.74","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bza","1","1","","18.31","G-Gaia","2016-11-28 04:49:26","Gaia_Bot1"
"16577","AT 2016iqb","08:48:32.54","+01:31:55.94","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhm","1","1","","20.05","w-PS1","2016-11-28 14:08:09","PS1_Bot1"
"16578","AT 2016iqc","08:45:17.45","+02:25:45.21","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhl","1","1","","18.74","w-PS1","2016-11-28 14:08:09","PS1_Bot1"
"16579","AT 2016iqd","17:52:11.81","+57:24:47.88","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzb","1","1","","18.32","G-Gaia","2016-11-29 11:29:45","Gaia_Bot1"
"16580","AT 2016iqe","22:24:52.10","+52:05:38.11","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzc","1","1","","17.91","G-Gaia","2016-11-29 04:55:12","Gaia_Bot1"
"16581","AT 2016iqf","22:39:38.29","+52:41:20.51","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzd","1","1","","18.39","G-Gaia","2016-11-29 16:53:45","Gaia_Bot1"
"16582","AT 2016iqg","12:40:34.39","-21:13:26.83","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bze","1","1","","18.94","G-Gaia","2016-11-28 19:06:14","Gaia_Bot1"
"16583","AT 2016iqh","03:35:39.91","-38:39:32.33","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzf","1","1","","18.71","G-Gaia","2016-11-28 22:49:26","Gaia_Bot1"
"16584","AT 2016iqi","12:50:26.51","-22:40:27.88","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzg","1","1","","18.53","G-Gaia","2016-11-29 19:07:40","Gaia_Bot1"
"16585","AT 2016iqj","05:06:47.57","+02:50:42.07","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fho","1","1","","20.58","w-PS1","2016-11-28 12:46:04","PS1_Bot1"
"16586","AT 2016iqk","08:29:43.66","+00:30:06.53","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhq","1","1","","21.93","w-PS1","2016-11-28 14:29:45","PS1_Bot1"
"16587","AT 2016iql","08:28:07.33","+07:17:15.23","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhp","1","1","","21.25","w-PS1","2016-11-28 14:00:57","PS1_Bot1"
"16588","AT 2016iqm","08:36:36.14","+05:31:54.44","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhs","1","1","","21.59","w-PS1","2016-11-28 14:13:55","PS1_Bot1"
"16589","AT 2016iqn","08:35:54.45","+01:03:32.73","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhr","1","1","","21.46","w-PS1","2016-11-28 14:09:36","PS1_Bot1"
"16590","AT 2016iqo","08:43:29.68","+01:01:31.06","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fht","1","1","","21.62","w-PS1","2016-11-28 14:08:09","PS1_Bot1"
"16599","AT 2016iqx","06:46:51.44","-64:57:25.81","","","ESO 087-IG 041 NED01","0.030208","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16of","1","1","","16.7","V-Johnson","2016-12-01 06:37:29","Stanek"
"16600","AT 2016iqy","03:51:19.09","+26:05:20.46","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhu","1","1","","18.97","w-PS1","2016-11-28 11:45:36","PS1_Bot1"
"16602","AT 2016ira","05:54:36.67","+05:19:56.00","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhw","1","1","","20.5","w-PS1","2016-11-28 12:57:36","PS1_Bot1"
"16603","AT 2016irb","05:30:33.35","+04:58:05.32","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhv","1","1","","20.54","w-PS1","2016-11-28 12:51:50","PS1_Bot1"
"16604","AT 2016irc","08:34:30.16","+05:56:43.61","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhy","1","1","","20.68","w-PS1","2016-11-28 14:15:21","PS1_Bot1"
"16605","AT 2016ird","08:28:34.57","+00:02:45.99","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhx","1","1","","20.79","w-PS1","2016-11-28 14:11:02","PS1_Bot1"
"16606","AT 2016ire","08:54:10.73","+05:57:26.87","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fia","1","1","","21.37","w-PS1","2016-11-28 14:06:43","PS1_Bot1"
"16607","AT 2016irf","08:42:42.61","+06:09:33.34","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhz","1","1","","21.68","w-PS1","2016-11-28 14:13:55","PS1_Bot1"
"16608","AT 2016irg","08:54:18.80","+01:34:11.42","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fib","1","1","","21.07","w-PS1","2016-11-28 14:08:09","PS1_Bot1"
"16609","AT 2016irh","01:57:43.64","-73:37:32.48","","0.00074","","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16oh","1","1","","16.9","V-Johnson","2016-12-02 03:36:00","Stanek"
"16610","AT 2016iri","08:21:14.78","+00:07:40.72","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fid","1","1","","20.42","w-PS1","2016-11-28 14:11:02","PS1_Bot1"
"16611","AT 2016irj","08:11:48.76","+02:23:23.84","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fic","1","1","","19.6","w-PS1","2016-11-28 14:16:48","PS1_Bot1"
"16612","AT 2016irk","08:38:22.81","+00:19:55.81","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fif","1","1","","20.16","w-PS1","2016-11-28 14:09:36","PS1_Bot1"
"16613","AT 2016irl","08:25:19.40","+04:28:06.26","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fie","1","1","","20.67","w-PS1","2016-11-28 14:15:21","PS1_Bot1"
"16614","AT 2016irm","08:56:43.79","+03:17:39.63","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fig","1","1","","21.18","w-PS1","2016-11-28 14:08:09","PS1_Bot1"
"16616","AT 2016iro","03:37:34.30","-51:11:30.10","","","ESO 200-G-054","","BOSS","ATS, BOSS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","","1","1","","18.5","Other-","2016-12-03 09:59:19","Parker"
"16617","AT 2016irp","01:34:01.57","+30:42:39.90","","","M33","","XOSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, LOSS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","","1","1","","17.5","Clear-","2016-12-03 13:22:28","Xu"
"16621","AT 2016irt","00:53:29.45","-36:21:54.17","","","","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16ok","1","1","","17.27","V-Johnson","2016-12-05 00:58:20","Dong"
"16622","SN 2016iru","01:10:02.43","-70:20:58.19","SN Ia","0.027","","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16ol","1","1","","17","V-Johnson","2016-12-04 01:41:13","Dong"
"16631","AT 2016isd","23:31:54.45","-40:45:33.35","","","AM 2329-410","0.045312","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16om","1","1","","17.52","V-Johnson","2016-12-03 03:22:56","Dong"
"16632","AT 2016ise","01:23:53.15","+11:39:48.50","","","2MASX J01235332+1139499","","TNTS","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, TNTS, XOSS, XTSS","","1","1","","18","Clear-","2016-12-04 12:00:00","Li"
"16633","AT 2016isf","04:48:08.69","-46:28:38.06","","","MRSS 251-044924","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16on","1","1","","16.9","V-Johnson","2016-12-05 04:04:48","Stanek"
"16634","SN 2016isg","01:41:18.83","-00:12:36.07","SN Ia","0.055","2MASX J01411858-0012382","0.055457","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16oo","1","1","","16.8","V-Johnson","2016-12-06 01:55:12","Stanek"
"16639","SN 2016isl","03:58:12.55","+18:34:54.30","SN Ia-91T-like","0.023","NGC1488","","","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","","1","1","","17.2","Clear-","2016-12-06 16:06:07","Shima"
"16640","AT 2016ism","14:29:52.55","+23:19:36.77","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzh","1","1","","19.59","G-Gaia","2016-11-18 18:05:45","Gaia_Bot1"
"16641","AT 2016isn","03:49:15.06","-49:19:03.50","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzk","1","1","","19","G-Gaia","2016-11-30 16:40:47","Gaia_Bot1"
"16642","AT 2016iso","06:47:18.89","-64:37:07.32","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzl","1","1","","13.84","G-Gaia","2016-11-30 14:22:33","Gaia_Bot1"
"16643","AT 2016isp","14:23:03.36","+23:11:43.98","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzm","1","1","","20.71","G-Gaia","2016-11-18 07:53:45","Gaia_Bot1"
"16644","AT 2016isq","23:33:21.60","+55:03:41.98","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzo","1","1","","17.53","G-Gaia","2016-12-01 10:52:19","Gaia_Bot1"
"16645","AT 2016isr","18:28:02.72","+65:44:46.82","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzp","1","1","","16.9","G-Gaia","2016-11-30 23:25:26","Gaia_Bot1"
"16646","AT 2016iss","01:18:38.34","+17:04:31.26","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzq","1","1","","17.83","G-Gaia","2016-12-01 10:12:00","Gaia_Bot1"
"16647","AT 2016ist","03:25:36.37","-46:02:37.28","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzr","1","1","","17.68","G-Gaia","2016-12-01 03:00:00","Gaia_Bot1"
"16648","AT 2016isu","03:20:47.22","-45:47:44.38","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzs","1","1","","18.51","G-Gaia","2016-12-01 09:00:00","Gaia_Bot1"
"16649","AT 2016isv","02:50:24.28","-35:44:25.37","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzt","1","1","","18.23","G-Gaia","2016-12-01 09:12:57","Gaia_Bot1"
"16650","AT 2016isw","12:33:51.00","-37:45:28.48","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzu","1","1","","18.63","G-Gaia","2016-12-01 07:23:31","Gaia_Bot1"
"16651","AT 2016isx","10:47:14.04","-56:32:08.88","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzv","1","1","","18.55","G-Gaia","2016-11-30 13:50:52","Gaia_Bot1"
"16652","AT 2016isy","10:10:24.47","-57:41:41.24","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzw","1","1","","18.83","G-Gaia","2016-11-30 01:55:12","Gaia_Bot1"
"16653","AT 2016isz","12:18:43.49","-44:39:05.18","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzx","1","1","","16.01","G-Gaia","2016-12-01 13:32:09","Gaia_Bot1"
"16654","AT 2016ita","07:48:37.81","+49:30:40.60","","","WISE J074837.76+493041.0","","TNTS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, TNTS, XOSS, XTSS","","1","1","","18.1","Clear-","2016-12-06 21:36:00","Li"
"16655","SN 2016itb","06:08:52.66","+50:50:40.60","SN Ia","0.04","","","TNTS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, TNTS, XOSS, XTSS","","1","1","","17.1","Clear-","2016-12-06 19:12:00","Li"
"16656","AT 2016itc","00:46:25.87","+38:20:23.82","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bzy","1","1","","17.86","G-Gaia","2016-12-02 04:35:02","Gaia_Bot1"
"16657","SN 2016itd","14:18:47.74","+24:56:27.02","SN Ia","0.0175","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16caa","1","1","","16.05","G-Gaia","2016-12-02 06:17:16","Gaia_Bot1"
"16658","AT 2016ite","15:03:55.87","+48:25:58.84","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cab","1","1","","17.81","G-Gaia","2016-12-02 11:55:40","Gaia_Bot1"
"16659","AT 2016itf","02:42:25.42","-39:36:55.01","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cac","1","1","","18.32","G-Gaia","2016-12-02 10:56:38","Gaia_Bot1"
"16660","AT 2016itg","13:25:08.81","-19:46:10.88","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16cad","1","1","","18.8","G-Gaia","2016-12-03 01:03:21","Gaia_Bot1"
"16661","AT 2016ith","08:13:47.00","+58:04:53.50","","","SBS 0809+582","0.027","TNTS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, TNTS, XOSS, XTSS","","1","1","","19.5","Clear-","2016-12-05 20:09:36","Li"
"16662","AT 2016iti","08:34:01.66","+44:36:09.20","","","SDSS J083401.18+443614.0","","TNTS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, TNTS, XOSS, XTSS","","1","1","","18.2","Clear-","2016-12-05 21:50:24","Li"
